Turbine_ID,Wind_Speed,Rotor_Speed,Power_Output,Temperature,Vibration,Turbine_Age,Maintenance_History,Anomaly
94,6.776944288662677,43.82339686131811,2157.0304025705677,5.360820851063545,4.941579164447903,14,1,0
42,8.990761183426116,50.249449984038485,585.2317816030751,17.322927086406217,3.581333736184863,15,1,0
99,3.4045948840442684,23.491036006410717,2363.8319805341157,10.859670928228823,9.10452988282017,6,0,1
7,23.11457374433098,51.2524705090031,1792.9410634909236,-1.9887199511746854,5.732659284490322,11,0,0
16,5.590523823583105,34.91278411317268,2861.4431785230245,-1.4531798789575863,7.645528413098282,7,0,0
90,15.683362461313578,13.85291395671656,223.0246647999859,10.907239408139983,8.136886511673774,4,0,1
60,9.029214855118532,12.92754646219896,869.4457989108543,27.86414891377504,3.484305514980856,9,0,0
2,15.191916055347455,26.71191593480304,1844.5062499694898,34.89823234238943,4.393573880071762,4,1,0
1,17.33124854374101,49.24484885557338,960.023745397199,-5.793616887030858,8.49987056662202,16,0,1
48,21.254319681558435,45.384046737045786,2171.8300758066025,9.655195377970053,3.6962279815905217,4,0,0
12,7.541267978733271,49.43074823362032,2301.1153193135997,-4.987721813856169,7.959957821173328,14,0,0
69,3.2419082304865707,35.86345282208047,397.29629579277594,-9.170375968370106,9.415823993486928,12,1,1
37,6.01148386151376,32.00994989777453,1590.1779461996264,23.085934132197828,6.269782693373269,0,1,0
32,22.800410120658313,17.372626335314198,1575.7826112140622,20.12247209832939,7.4421101457737,10,1,0
9,22.225581706375337,26.40963768046558,1170.914233625069,-1.8490443092556887,8.070463389207235,0,0,1
99,16.143088247746782,31.700968308693763,2805.482101452049,1.6906416546532057,8.46589252407676,10,0,1
19,16.211370929540372,14.430021483980862,2499.7683276323414,-8.814612317774081,4.01102804478228,17,0,1
48,17.63080684001762,21.03059763556056,2121.9072075379463,31.747360284720187,0.6075082458423819,17,0,1
80,6.8581681297158905,39.911264703186944,2171.547243631493,38.73452980242757,4.078575085243721,15,0,0
3,23.117062810349115,46.783155711959495,1438.9768170580453,-3.2270231602654595,6.770186674862488,12,1,0
20,12.21295154762561,59.91737556964748,2770.88411118007,1.5737606882649064,4.558468819229848,6,0,0
24,11.429047621488944,56.65566656717788,2114.3267390345277,33.4204761973467,7.514735193517946,0,1,0
54,14.416189516222426,42.12825997675958,2214.0450788018675,36.32318989780924,3.6341260517397727,15,0,0
33,4.0332512690512115,31.0624026647036,2598.903620983301,10.981369140340515,6.3839669969298924,0,1,0
24,6.658234112633747,41.80886823541164,894.8076090923539,-7.4688763865462935,1.9455560680543484,16,1,1
75,19.23673956138015,49.282580904011596,2440.5056212134386,-8.030408315359029,7.5187574227850735,5,1,0
72,4.821570694352783,15.916809546169366,666.1977485738269,18.69749330345052,5.502390091248956,1,1,0
36,16.26934640826054,30.495244484814414,1101.4916615101747,9.644755444658951,2.120237446611346,16,0,1
38,8.397680412989061,51.99011428178086,1073.270317382544,-8.567378621117275,2.989920617628292,5,0,0
84,11.564503508923483,29.1916475966522,2937.7238583285075,19.16261961562784,7.51122621496014,13,0,0
99,9.351262208955397,38.59361356135933,2583.957948868988,-9.434873170548876,4.877752233049055,17,1,1
89,10.824799762228881,39.38846804310991,2133.3925986117533,29.368597907463645,2.238711259891415,5,0,0
99,18.819009914053403,19.223812656681968,2208.4646086846315,5.321641135168578,9.675984784665946,9,0,1
25,9.53667774370985,28.11177208261442,1730.011103767456,-7.987099849538395,7.17973769618719,17,0,1
93,15.460902086531739,26.725564437096608,2846.5629346147052,19.417611049157667,9.575634842143982,8,0,1
18,13.473108848380193,11.30983542660324,1539.1503833588486,9.884220721652735,4.328339949067398,7,1,0
82,17.60076563797826,11.209588194567763,1203.5013586226942,38.690020667857475,4.803493372848032,9,1,0
66,23.610254265144675,51.584852183788676,572.8024771016139,17.20993312518511,8.98975664023169,16,0,1
54,19.116586138625507,23.65354049864062,2379.9963915570684,3.7619590518504147,5.297988468429308,5,0,0
35,7.728688328996649,35.90393831194077,2229.887403019215,25.471943231698738,7.102061227866105,13,0,0
80,3.6860289713482626,24.93627867943865,1214.629611719991,3.5746001271355663,2.596511487205747,5,1,0
61,8.769808974596152,57.03396225576702,173.06090048176515,35.212164570378256,4.522592040156141,6,1,0
41,16.091714475405606,22.964837943288686,2533.092250382231,8.73609852536882,1.3221536715225157,11,1,0
100,4.131367896653508,31.482840636946754,133.11215201681352,17.49342813881026,2.139202355181921,2,0,0
33,13.9200574384272,53.63651252423009,2140.729360924248,-7.471344808788557,0.10933981114954777,13,1,0
68,16.130542676171565,52.09667833959043,2913.7456182055653,11.306061897611539,0.48872401132173626,18,1,1
33,10.353365597973138,19.305070892313864,1369.21785162979,31.61817698304975,9.7751098494516,15,1,1
14,19.960068482408083,50.13216548978552,781.422874488263,30.282440268167093,2.499301581853947,6,1,0
21,5.34516156894298,32.909344336894634,2144.125929125807,1.2159279426763128,6.666776024089619,7,1,0
48,4.653031198187793,34.14844360426776,2469.671611845197,1.303953550528135,8.407087018116155,17,0,1
20,19.020152636479274,16.67399862079719,1684.6479166257573,30.865265610661837,5.551538546441986,12,0,0
8,13.900808956536366,14.030075687856232,2904.402298242824,36.51992100846628,1.6161305508311665,8,0,0
7,18.144852721410192,46.39696534868826,249.8392928080872,-5.231953936349822,7.308352729628047,9,0,0
67,12.566201449282417,34.82305761776499,1563.9072350831316,12.502931971311263,6.042488959985872,8,1,0
17,8.420844731260349,31.84253513075898,2183.5164472353954,6.872713948211448,7.339380834539013,14,0,0
33,21.020250988832395,46.475411432619836,2601.657366332619,33.53442277287197,7.720491566285163,19,0,1
48,20.587149337317545,48.275644949555485,619.8412745325911,-5.823754265999062,9.756562640078977,1,0,1
76,18.28332235879739,17.94540838346768,2420.0100971146762,0.5562971279018711,5.778276472264428,12,1,0
59,8.98719301905918,40.51125747388207,1702.8505195837813,27.623416879324715,3.482247015636958,1,0,0
86,15.985074671119916,16.767704113884278,1250.0056777708933,-7.435307550939221,6.519799113312347,18,1,1
22,10.941425732680589,47.56875430145229,481.97358287937135,14.626769035714464,0.7775630215019987,1,1,0
30,5.014805613185951,42.84775781335698,2609.357700835846,12.105351733986002,8.984233451383705,2,1,1
38,23.18089866016934,57.8307310541729,556.0923037211745,6.720058949437433,1.2818720122481484,5,0,0
51,6.010009880217151,13.44790081782106,998.3847917063878,9.728615765946188,3.3456440950696007,2,1,0
54,23.90522178405765,12.852736057562716,941.1320426910669,16.497029346511646,8.175879268198598,9,0,1
8,12.812127005075027,24.109353734660008,2627.1006991534773,-1.9316320805808438,6.013392545474047,5,0,0
27,7.072924434449632,23.0852841867953,2050.838683205804,18.59979391417964,3.996991650746677,15,0,0
27,14.921820842323879,22.34893995359999,2410.37605185498,30.27161646499932,4.787013027812712,16,1,1
98,22.20480838928098,55.312729026051834,826.356906498247,28.008046489507954,8.560019192701585,18,1,1
21,19.108947501010345,22.477309992475305,1912.1348888602968,-2.305004765311316,3.4660434219929326,2,0,0
30,20.744345252951895,23.59748630643155,1758.0633511168712,-2.5375265129263047,8.709531879640496,17,1,1
97,17.493234067635782,47.969913120898184,2515.2080926859862,3.408718387245667,0.9725308666692458,6,1,0
28,18.230084419392753,32.486992122527,2727.6524753956555,8.053736317051861,7.790304528365444,8,1,0
64,21.682304334437024,48.83552784775906,135.25463728442173,10.42277907042413,8.49072156724189,19,0,1
97,8.492696194902091,13.268307878219261,2054.6577652704987,23.984860841667263,1.8999947630896539,11,1,0
69,13.767349200149091,34.378559683669216,250.32381744721417,-7.165978391708229,4.360430670484784,4,1,0
61,7.866607720031249,11.680680009164131,1691.6901287243322,-8.26636478869668,1.7384477691701907,2,0,0
48,24.728696175926235,13.132660172767725,934.1349142266668,9.595528147195452,7.095380877042755,10,1,0
19,23.76930547310549,55.321872667220546,989.6521386142094,24.858184606899023,5.399942903810402,3,0,0
4,3.8673898501071298,16.96226855587976,1123.5796600118342,-0.32823285217587106,6.389701132412378,4,1,0
35,18.522653795345146,36.62103411376086,1901.7481022438694,22.075224062812588,2.0452209728664905,0,1,0
64,23.355462983144648,30.554780130035326,1068.7449004394307,2.991406897014974,2.1962840343189534,17,1,1
49,6.972657592801338,27.367166312942135,2224.827246711813,34.30430544067582,0.5108235225480731,11,1,0
17,15.494795072157848,54.99166728436362,1273.1294181642222,34.78449721333082,3.2884685984377247,12,1,0
44,23.14074254693692,11.091169838774475,298.22428089888,4.864360214066325,5.641472147203382,8,1,0
92,3.7468115288875747,43.189484308779456,2372.903543203911,1.4996876981620257,8.593555648573554,1,0,1
30,18.343245879430476,58.16972171067752,928.6991413188474,10.565198603311565,6.702581729840939,4,1,0
93,9.541678162196117,38.0084091730921,1355.0239508378615,2.026579259007436,4.410423601657539,12,1,0
46,23.33671629828367,56.84112310165459,2087.7872613435147,23.61919216458518,9.535889132501964,15,1,1
6,24.36328139363809,12.612893964301188,1064.1228557312647,31.30323422741428,7.220527485700735,15,0,0
99,23.773862760495547,30.93966595370807,264.0984028254753,23.654606545560853,9.308635508339245,2,0,1
37,13.432712766464203,23.007889548102558,1184.3710363371595,31.217522362467477,5.3231209353944395,3,0,0
24,21.964938321764894,46.54104824903649,2838.90088981348,9.849608110373708,2.6631523204520824,10,1,0
93,21.580086767771547,59.064854524862334,1961.0297521658188,-2.1841514645569573,0.6229841950107476,13,1,0
46,10.020210411351623,22.82650312221239,2047.2895311349,26.89754736987961,7.28824002969012,2,0,0
53,21.2361404313149,42.70873007370373,1933.6182455491555,8.023725257077693,1.3008996802547879,15,0,0
95,3.8141679637408377,19.904881637987007,677.0772029823667,23.563541261456628,3.097473769892475,14,0,0
99,16.117937326605166,38.266512728580494,1313.1682058966123,3.5321970990882825,5.371461988050584,9,1,0
60,8.060194420329466,33.19662433441681,2277.725415253623,-5.938518259666367,5.687724219019502,8,0,0
97,5.652471487100134,58.60026648157685,393.98140290416154,39.62908977438817,6.045773650172647,10,1,0
63,4.692970435842602,40.42636363482333,905.7730506601656,-2.189924603470036,1.7459277704620364,15,1,0
85,18.318353069319073,27.475318604340938,901.3254145509754,39.42104969817405,3.859400307734323,9,1,0
32,10.477249202897454,15.704789244396668,1352.8548900240673,38.86399662832236,6.2102228484579705,16,0,1
87,18.94486897363275,17.562341436746728,2943.0693487323365,29.69090519540198,9.701206759874468,18,1,1
33,4.437839497576732,21.265846497561753,295.7573853830836,22.971148104099882,7.303548263226918,1,0,0
67,9.936387432273428,22.5483330670149,1604.2328837037255,18.890352512554234,9.233777195230182,1,0,1
18,14.868808432257419,52.53080289205689,620.1575778354103,33.305077268891736,7.645899377310353,5,0,0
25,20.395909626457197,38.061139414126245,2914.9619816882578,4.471976080974397,5.957997992034764,18,0,1
95,10.012555064505538,36.16954556871832,428.5801637096462,13.384060624243851,2.001031354449811,7,1,0
54,16.7696102816142,15.738443593460874,1270.4429068486147,20.969498468325096,6.700187953735879,2,1,0
58,22.491510461196118,53.00698466747175,2239.866456020358,10.559523793474554,6.27145770300308,13,1,0
67,16.5489901400107,46.140715160424186,2143.2078412795913,11.3743227045134,6.064444787526938,15,1,0
46,8.125108444579944,13.38341809500008,1325.9130469924035,6.514233375104219,4.9488800930835835,0,0,0
24,3.5368171942438362,45.39175486148844,1104.9200870628829,18.2115908342268,5.333700379493829,2,0,0
32,22.14217522582046,37.17691086713231,1253.0758978033246,32.5287264007558,3.4109810184692306,17,0,1
47,3.467927038708517,14.086267287338913,866.4011631600539,0.0764189003156428,5.241195657158801,8,0,0
86,22.243436799052386,32.91503207643282,695.4655222497195,36.72165193767207,2.055803466216935,5,1,0
23,14.636616948598665,34.23481435650235,1500.815122920781,24.45438268741148,8.07122653386773,0,0,1
66,23.659489367283715,18.28872700816379,878.7478925960612,31.16366063400151,1.9391918515172075,9,1,0
27,20.57323118702064,57.284907350014116,933.6388282020254,17.809534631500583,0.9411662699057175,5,0,0
2,24.954550431733423,52.49876857403309,2004.5925840762154,28.97583507120317,4.418835660935858,11,0,0
90,10.715659939937623,43.451116866455415,2908.7582619296873,-9.189980133026639,6.617243651110012,3,0,0
17,19.87814235648479,33.11477805003036,1850.5478816221878,30.91902123897676,4.43339656684206,12,0,0
33,11.842480099403328,30.588277079225424,323.2404544884022,-7.993057045731674,2.8398659063179554,16,1,1
9,13.557263646685994,42.548673357547706,319.1924801767942,34.49566881814312,5.6258947205153635,7,1,0
43,16.805120190804143,37.27159347034527,2859.127340452141,39.59813736193217,3.5353231205807796,19,1,1
48,22.220896512099454,13.113655294094281,962.1432918912675,4.703373108838891,9.335390132253668,2,1,1
39,24.64983632238449,35.62513243851659,366.9942596391788,0.5159278142896824,9.234186882075363,11,0,1
93,19.9020151050194,50.32018086164197,1837.2293027361065,28.26816819290204,5.073481017723745,6,0,0
42,12.190869207681343,32.9619938798479,1908.5814570417717,2.651317046012661,3.3460515407807594,11,1,0
26,12.269854050095544,12.597828877713422,1980.6639783441956,33.278119158610174,7.3976108981707265,1,1,0
99,19.226810634955612,49.31390996920165,875.4658807868698,-4.857870392126165,0.4634581404823598,13,0,0
50,8.253097206902652,20.06818910679872,143.8209842219776,-3.702240181032087,4.800213159832147,4,0,0
25,5.430430488890682,22.931041744401938,2898.544571417968,38.957577755030776,3.429601603276302,8,1,0
24,10.801687468097084,18.235317671614794,827.5898325041973,23.69194491350023,9.213305262515291,10,1,1
13,9.319257816389797,26.51075324357488,2060.4762353523874,32.34436122144764,0.21882996999955717,4,1,0
60,9.518778650031782,47.83757528443175,2149.226622648258,6.216468867575902,5.572867269611656,2,0,0
7,8.13937052309802,35.969292975196865,1869.0215095305084,23.824187476030218,7.432569452559597,16,1,1
57,3.9260501719999614,20.244063707535627,1007.4314432195798,19.71209136542986,4.901678076488008,1,1,0
36,3.393226564135104,53.89150390760204,886.1791359157908,20.15750600614735,0.9454899986109444,0,1,0
45,24.729892574192693,53.97909274757646,1833.238019837839,24.126622976886075,9.727367761276232,6,1,1
20,12.411008942188971,53.52892125230034,2611.6773374739055,18.76795865645493,5.228303270623369,13,1,0
65,11.455186237512997,21.939810569076965,2845.527813877847,11.453118465133297,6.180443818758213,4,0,0
8,17.952240219247535,32.561967209049406,407.1268327708971,3.796134719027343,2.4424368488043227,18,1,1
16,7.801585533031412,59.249482807043755,549.0029765333875,28.4290665456601,4.886631042557357,10,0,0
14,23.899146046904956,48.60062381549952,2839.735150470931,1.3136215001593108,4.348579970387386,1,1,0
76,20.299590317142144,11.35837106127799,2235.9521621708986,24.617715307720708,0.841468835819639,7,1,0
87,4.9670420508697095,13.260229563024602,2660.682092006342,1.6666411324663315,1.1509875001199257,8,1,0
15,12.186777067268423,33.196568840616635,687.6346389924952,21.266508497722693,8.390977944225869,2,0,1
92,22.340602766367624,55.461010293078004,1803.9990262172653,27.353913356451443,2.4742175268452438,1,0,0
98,23.784104490411025,36.93508989763571,2133.3048238106735,0.9356944453269591,2.0300868878364424,6,0,0
66,13.282833247497134,34.890625401714516,2072.3244677962207,-7.002834956934586,5.098623367376378,4,1,0
32,16.49505056263557,15.273684997831529,1283.6399035134245,-3.4513128502912958,7.710596600488878,4,1,0
87,6.674746814025655,42.8390052362147,144.64518590479457,20.299848363551273,0.7132705339319804,19,0,1
63,24.805709775013483,51.105158030011275,1790.4855647323632,32.47232031128678,5.8103984044187325,12,0,0
86,8.096777430435754,29.021000375378115,833.9944636208654,-7.750158938228782,1.2801833841216763,19,1,1
51,23.740099030972765,48.78059254626638,1405.7373138143819,26.707562952082313,0.46096440317362275,5,0,0
25,17.292226277832107,58.22383269504058,2876.9849437430703,7.065932297502606,0.6221651264059521,19,1,1
58,16.3702094873349,20.188322956384454,1257.2024211630608,13.926418495976126,8.358224671263569,17,0,1
63,14.279147242363189,36.166481559737065,2535.4246593268376,36.44297749227828,1.2679275879178096,1,0,0
62,8.074735857790692,24.356897904228777,646.7677566728283,6.598575236792275,0.5469985076816903,5,0,0
22,6.883616704121182,49.64272095169197,2050.1354442725833,13.266846696974302,4.435208882714831,8,1,0
58,7.850696599543857,38.87966829405788,2933.320167872936,-9.315879261965945,8.455535372226045,2,1,1
58,7.101641767173599,41.729120877515186,395.4899925315167,-5.9200639997580815,2.697842927244089,0,0,0
86,20.150858418468573,49.895707980794704,124.12783245885683,2.929579556739201,4.274954913506572,0,1,0
49,10.702755701668062,29.798523633122745,1357.3900986345816,-8.60738795894628,0.4952330723811371,18,1,1
52,4.27253888439472,55.75450342035216,368.6139008489649,21.56876630241255,4.545877289935271,4,1,0
42,24.32025786309785,36.651443362307,2270.314614061071,11.319917840081125,5.818369498307623,12,1,0
70,22.443289469195363,17.8977411417674,2752.191125160821,17.407260136401103,5.751979832146233,18,0,1
15,23.410550230294685,44.79495590844012,1358.6608208554005,-1.2676407051835223,3.3910242525262153,11,1,0
54,24.887972098221578,49.66306752191272,850.2637622507788,4.796601471830806,3.223778488565042,15,1,0
60,6.825695482828721,25.838083853376332,1359.7696251191683,23.191223742636254,1.1555738274723193,18,0,1
97,11.717324415858492,52.85896284993765,2197.998671765003,38.26513618151999,3.731303374398057,2,1,0
8,19.68124646549001,55.30716273828832,126.25706858307584,-7.47916131988954,1.08499722184235,11,1,0
53,18.312453597183428,23.84522436889045,1809.4165695056217,34.519216042763304,7.689299852649311,4,1,0
60,6.385709939476811,59.1760736357611,1878.5458861733994,18.844060065560424,9.66611554770704,1,0,1
5,20.948328749793593,17.035576402437922,1949.2959159982129,18.195978337781185,9.703737121000398,6,0,1
68,7.937692580406535,20.1007834201245,801.864031944544,15.013926760388017,8.664203883816398,12,1,1
6,7.923987526097708,19.211241961901308,2170.7528977965676,-6.530295704790831,6.047842278462229,14,1,0
96,14.813437303655098,54.69948550039352,365.03531036215156,-5.506157413191967,7.038570402714411,2,0,0
94,16.04467856651747,42.714627616248094,677.8839757537223,20.045600282954304,2.9235374465360993,19,0,1
47,15.761896572431846,17.605214161113643,2644.6631352979975,7.047928571777916,6.344627159708944,4,0,0
99,5.012710422750607,32.016170918417444,2242.2971371070425,35.86340332888403,4.610930539454786,7,1,0
55,22.30413897786837,40.7649012534901,139.86210663290123,10.329526867973613,4.871971663791632,0,1,0
40,8.843200936951533,14.173204249469165,820.2911550724206,-2.8359270648679455,7.601987947714064,7,0,0
52,5.849328268221692,54.12081842036694,721.7788006801773,25.7359416751018,2.8909917204127913,17,1,1
16,22.552457757117498,50.180176772076756,885.3383513072205,4.667671072050492,3.248592155775747,19,1,1
13,24.024332961054576,35.260338678831914,817.9233338116705,16.27351536779466,9.253953732173503,15,1,1
30,21.966807579839912,58.35633076295852,281.32625765425263,24.8916392752585,0.6566205190246253,17,1,1
19,20.80935364394732,30.888048963754986,1430.927498130779,35.01320556010352,4.90777955429207,19,1,1
17,17.415323574058476,59.20551595182489,2224.9270768798788,29.609559740083803,9.136727924037832,11,1,1
63,15.118862153401064,43.395999940181355,1859.5220016805656,23.818053393636205,6.142593777399754,12,1,0
19,4.913708718051023,41.73356366269707,2051.3278389344314,23.981659119757182,5.509430034700108,12,0,0
92,11.98597068755537,18.29774476478925,335.33261775509357,37.296232201604326,2.572467374370617,9,0,0
58,11.199147374270908,54.0963879152322,2859.323059512683,4.791204874826802,3.4984273417380383,6,0,0
55,8.714583242727176,31.37448439603076,2531.626318144772,-9.944395290190629,8.53527931646646,13,0,1
90,18.915242501148867,18.111670289123968,2434.7619236374217,3.5977279699099345,5.636259504507735,15,0,0
90,13.909266171732957,10.630375998787953,2486.6530346211257,0.8945689813371995,5.19594771819212,14,0,0
62,4.7830167499682545,37.987784181919125,2804.860473585008,23.09172925569991,1.0858391640462863,11,0,0
23,7.84403044289585,36.36998110613382,1678.3365017297233,21.68557998827645,0.2586787489057189,8,0,0
9,18.03169280051111,45.967681118457925,680.8178518161151,19.67306913523619,9.640483368001787,7,0,1
12,4.674878908786604,54.512902650890105,1888.6724627723693,-9.187827839527316,3.8321630561397324,17,1,1
1,21.726552109072912,13.970329232151476,2254.3563316370232,26.438902722532376,6.071809314785092,17,1,1
58,13.893223594307436,46.574824517018115,2239.960440726674,6.176520624274577,0.8891792245541215,12,0,0
1,13.572904701186257,19.37059720487911,1612.2021700839523,23.25279945033156,6.86283142865816,17,1,1
34,16.032971262509385,52.9088526578582,298.5302860673763,17.828921425107666,9.332410416189013,14,1,1
96,21.14298125035328,50.953175693082805,1176.2275214473707,7.1365462713953605,5.799086004674455,3,0,0
48,10.651802573848247,37.03968774927722,2770.2231645437364,-3.2711866447946125,1.3485416915165647,16,0,1
89,17.9163553562994,45.51213993116558,1794.9018382965355,-5.279055116975952,5.859043121987419,4,0,0
1,15.446103207907404,25.71750565918742,1661.162635441569,31.57591665561118,7.686837409736058,15,1,0
16,8.87462194372727,33.55839494664073,879.6751917083612,35.9198771040779,4.123523712082784,8,1,0
61,22.329859699813476,51.08184488552358,1168.5018677580788,22.48940233821498,8.810393704620532,9,0,1
64,20.543372475352417,32.96325985866069,2696.503658544191,-4.828294256975831,6.521961238237909,17,1,1
63,17.48594036248536,27.88991326627209,2032.7428378278237,10.101360844412035,9.002564291063106,16,1,1
69,21.712798040073324,34.710622362515,2383.4223775817654,26.446960005257864,6.272702581348638,17,1,1
22,22.08047242111565,51.41246262186092,1417.6017268961998,28.991044200503403,1.39975092284776,6,0,0
93,18.583985487730764,26.760402368543637,1927.716936422858,-4.08906888544557,3.1659479399413724,3,1,0
67,21.414293224000787,18.68807965678719,820.3124653553018,-9.99846405773088,2.0977699876993237,4,1,0
76,18.34437215672424,45.60070101653904,2145.8364078221102,25.606852294030247,9.097382327396938,15,1,1
26,17.96309697872661,51.29891063540409,1340.0438677396783,7.829808799310282,7.627960666146079,2,1,0
16,16.609450320734055,15.031873926176667,1383.381992962762,2.7240665809130125,6.79634385220906,17,1,1
51,19.559766070268108,21.993705637797234,1983.0347412729568,-9.355126510523728,3.0795665643530548,13,1,0
86,6.489312316447622,17.098599488049693,2815.2138022598874,17.014970338074985,1.922043243297114,14,1,0
57,22.379156702376427,27.39707057910833,285.6184051650007,32.557536771299084,7.5888657710902265,16,0,1
29,22.180557610395105,32.51754894527063,2491.755388306322,37.881582313629394,4.794163664202888,0,0,0
78,3.643440226760301,47.44131684816532,947.91102019536,18.287247530664462,2.3353165662912283,16,1,1
92,21.16796851242478,42.557379244083705,1387.3664180684957,15.72306638699471,6.204557583836223,10,0,0
69,5.835137084415795,41.04642837392156,163.54865344752596,-5.747180725537945,0.4993051361706746,16,1,1
47,10.372614793701121,27.61874733048272,973.0336257195078,17.443640077129988,3.32908551586971,13,1,0
94,19.35718163841537,52.072377654238,1557.6306036273784,8.99895394826973,4.738714246452233,19,1,1
62,6.536717713062781,33.56435836990823,262.91062430757313,20.356764044178846,1.564787507683118,18,0,1
69,20.99527453061937,58.95524690075773,1524.1776152111788,9.436317393827334,9.848079328149312,6,1,1
76,21.30695191507032,41.70710691478684,2788.620823689439,2.014956172518337,2.1700639094371814,12,1,0
16,14.164290142738396,16.313237078225136,405.64033251263515,-5.251736238581175,1.390495987428329,17,0,1
90,3.1404891777703385,43.8088781037717,2316.8781114189624,5.745922229444787,2.1149952514802743,13,0,0
90,9.314838929848081,26.25520077158495,1288.0460547903785,-5.167758285612386,7.7137052182812695,0,1,0
48,16.57239220426633,44.31635983430487,2000.0037721205804,-1.1551524588008029,4.312506026791244,6,0,0
85,24.586095916603316,13.482057408120287,854.6861341571652,39.366807928977295,5.697617803550126,7,0,0
39,16.899897594366706,18.74407185879797,562.527561369939,12.20517784533093,0.3079906541649714,17,1,1
100,8.715678783411516,52.786862945289315,565.3415813865566,16.593588325250828,0.44086995487581415,8,1,0
33,16.94812546819145,21.358977851175744,304.4266423651195,33.680926436860766,4.51367294328746,0,1,0
94,14.87967835374882,51.852056262147,638.3754442136047,39.77844502453439,8.184886907696074,16,0,1
23,20.156598693325158,23.96380442272052,2026.236216468008,19.135722467234075,8.863864899204895,18,0,1
10,5.353574054193085,42.144095502935386,2656.9027743461734,30.623691052208585,0.9583950191968381,5,0,0
69,19.742613855044617,44.70752867549155,2460.9644882143693,6.347051216833762,5.429794710800126,2,1,0
100,14.907864730874426,35.63273765725265,2086.8894986360037,5.287197872364555,9.140973894164778,4,0,1
34,24.18582408489788,25.265533834836564,420.2524038921977,10.13518604972801,3.9409302685390752,1,0,0
52,10.521187652851093,20.632218818554804,938.6435942582546,23.625363133682455,8.31270173114085,19,1,1
95,16.91768164894686,11.65946772812131,998.43993843516,24.10958446275494,1.4235869785544186,3,1,0
10,23.504618321220384,25.19732006203619,824.8751445531016,5.76197173247254,9.360405447711207,9,1,1
19,5.255214015794944,42.65813952656415,1593.516413158197,-3.339503793168566,7.5390908435598964,9,0,0
58,23.619026719201926,56.91524092242413,1653.1060631510504,21.619812823275428,9.419210488590327,10,1,1
96,18.133485890617894,53.5602241131526,1134.9693279962196,-3.583706890561774,6.798510612169814,15,0,0
1,4.492415300313782,48.30323882676513,1125.9885603356645,18.924625411466504,3.6976989267943274,16,0,1
69,9.621198472829958,49.42236716266493,2502.811233927636,24.671106402815447,9.387993607994753,15,1,1
4,18.579785950196197,43.249245173799764,2388.949260127088,25.03057481972258,2.828111085460867,6,1,0
16,4.481713232312977,23.01434287830015,992.6079118741624,27.673605532979835,3.3885079684111523,15,1,0
24,15.807750123878012,55.359751535291494,2749.986487232452,33.642971078283225,7.038003338217229,2,1,0
80,10.609427252965048,43.5366155952917,2863.1635493072677,14.997949598239423,7.676631365301324,15,1,0
2,16.660141390884498,38.022031549021996,1047.5533718871184,26.51245947647856,9.301094490106623,7,0,1
92,4.0063247438752825,15.549473460674054,1127.832351499859,20.958636768291836,2.1275438496564743,11,0,0
32,22.17380973535228,32.35277719032127,1566.3390449236806,-0.6680030101158714,8.000180548670318,2,0,1
91,24.416757321902733,33.01791356009632,2829.250356347653,-8.715517756529591,7.411605928629938,16,1,1
84,24.315312816285214,53.228180476133495,2641.3263561127033,4.227069283846689,0.7315661069106189,17,0,1
24,19.492340298344345,37.332411009389425,397.44709149241044,12.151685316880972,3.933509097981049,10,1,0
12,5.861897282873903,29.020027448520484,1238.919155487107,20.855297221432814,2.8993780248949763,3,1,0
50,19.681790310438497,58.840016425532966,1704.7764502743382,32.497966525160265,3.114455201104901,15,0,0
35,3.5409121620936332,15.536029666315784,1559.084170399466,-0.18771416469171776,9.831174107591538,16,0,1
33,3.4867181336379396,31.12742141559723,662.2028970169888,-3.722510505076145,6.463496393451286,8,1,0
33,10.119424821289908,12.101233758570265,2590.5686363876484,38.173997373716375,7.204993962155646,5,0,0
61,13.750150188902646,46.99520603834652,2063.1282706908282,-4.597772031179645,9.76851460941859,19,1,1
51,19.94896319177145,55.90382760995753,2529.9342870702303,13.924553505359459,3.834297646330623,1,0,0
43,18.032498285343117,24.001866477524473,2590.4164101134693,19.278186439665095,8.03821766768278,8,0,1
12,12.809859540288464,52.91708383995604,2270.231975630645,17.068721045371912,4.4018565367145035,5,0,0
67,9.019786658196649,24.610911523094888,1373.7107436241802,-5.6983921483528395,8.7083833509683,2,0,1
65,24.936739003469647,55.53850808219576,1870.5855895447312,-7.148654299819031,1.8885096589819017,19,0,1
33,12.375988649191404,47.6980951798392,565.0596777472551,-4.725828626948216,9.482093152936368,5,1,1
40,12.930514535252861,50.24533884207193,2053.571710677232,19.279384193630626,2.2658399132677087,6,0,0
74,6.599724066216722,10.900327780022725,619.8344416439141,17.217244381716053,3.3295830191112223,0,0,0
43,20.485810072498445,58.1405178537013,2112.4538124794544,1.6870396018372134,7.586303117657127,0,0,0
44,18.26100896719275,46.33354960351616,765.8346661865091,21.888707092279578,3.9981759014975267,4,1,0
29,7.856931481352729,25.237554769306666,440.8987704356379,31.00337510278247,6.121292629987821,5,1,0
13,4.81238300354854,51.46973324294235,579.3250214145766,-7.921052007670312,4.501277660587342,12,1,0
